MSG_CN,RCPTN_RGN_NM,CRT_DT,REG_YMD,EMRG_STEP_NM,SN,DST_SE_NM,MDFCN_YMD
"대설주의보 발효 중▲퇴근길 감속 운전 및 차간거리 확보▲보행 중 미끄러짐 주의▲내 집,점포 앞 눈치우기 ▲ 외출자제 등 안전에 유의하시기 바랍니다.[화성시]",경기도 화성시 ,2025-01-09 17:59,2025-01-09,안전안내,208897,대설,2025-01-09
"많은 눈이 예보되어 있습니다. 폭설과 도로살얼음으로 인한 차량 미끄럼 사고가 우려되니 감속운행, 차간거리 유지 등 안전운전에 각별히 유의바랍니다 [국토교통부]","강원특별자치도 전체 ,경기도 전체 ,경상남도 전체 ,경상북도 전체 ,대전광역시 전체 ,서울특별시 전체 ,인천광역시 전체 ,충청남도 전체 ,충청북도 전체 ,세종특별자치시  ",2025-01-09 18:00,2025-01-09,안전안내,208900,대설,2025-01-09
"의정부시 일원에 강설로 인한 빙판길이 우려되니 감속운행, 차간거리 유지 등 안전운전에 각별히 유의바랍니다.[의정부시]",경기도 의정부시 ,2025-01-09 18:15,2025-01-09,안전안내,208911,대설,2025-01-09
금일 내린 눈으로 인해 도로와 보도 결빙이 우려되오니 외출시 대중교통을 이용해 주시고 보행시 빙판길 낙상사고에 유의하시기 바랍니다. [강동구청],서울특별시 강동구 ,2025-01-09 18:39,2025-01-09,안전안내,208918,대설,2025-01-09
내일 아침 기온 하강으로 도로 결빙이 예상됩니다. 가급적 대중교통을 이용해 주시고 보행 및 차량 운행 시 미끄럼 사고에 주의하시기 바랍니다. [도봉구청],서울특별시 도봉구 ,2025-01-09 20:00,2025-01-09,안전안내,208925,대설,2025-01-09
"성남시에서 실종된 이병제씨(남, 68세)를 찾습니다 -173cm, 주황색패딩, 검정바지, 운동화 vo.la/AzVWg / ☎112 [경기남부경찰청]","경기도 성남시 수정구 ,경기도 성남시 중원구 ,경기도 성남시 분당구 ",2025-01-09 20:38,2025-01-09,안전안내,208928,기타,2025-01-09
"금일 내린 눈으로 인해 도로와 인도 결빙이 우려되오니 감속운행, 대중교통 이용, 미끄럼 주의 등 안전사고에 유의하시기 바랍니다.[남양주시]",경기도 남양주시 ,2025-01-09 21:01,2025-01-09,안전안내,208931,대설,2025-01-09
김포지역 내일 체감온도 영하7도 예상. 새벽 도로결빙으로 인한 출근길 미끄럼 교통사고 조심하세요. [김포시청],경기도 김포시 ,2025-01-09 21:42,2025-01-09,안전안내,208935,한파,2025-01-09
금일21시55분 양감면 요당리 13-12 번지 화재로 인해 주변 연기가 많이 발생하고 있습니다. 인근 주민은 외출을 자제하는 등 안전에 유의하세요. [화성시],경기도 화성시 ,2025-01-09 23:40,2025-01-09,안전안내,208942,화재,2025-01-09
양감면 요당리 화재 현장은 103-12번지로 정정합니다. [화성시],경기도 화성시 ,2025-01-10 0:05,2025-01-10,안전안내,208943,화재,2025-01-10
양감면 요당리 103-12번지 화재 진압이 지연되고 있어 인근 주민들은 외출을 자제해 주시기 바랍니다.[화성시],"경기도 화성시 향남읍,경기도 화성시 양감면,경기도 화성시 정남면",2025-01-10 1:04,2025-01-10,안전안내,208944,화재,2025-01-10
"어제 양평군 전역에 내린 눈으로 도로와 인도 결빙이 예상되오니, 차량이용 감속 등 안전운전과 보행 중 미끄럼 사고에 각별히 유의하시기 바랍니다.[양평군]",경기도 양평군 ,2025-01-10 5:59,2025-01-10,안전안내,208950,대설,2025-01-10
"어제 내린 눈으로 인해 터널 앞, 교량 위, 응달진 곳은 블랙아이스 차량 사고 주의 및 출퇴근 시 가급적 대중교통을 이용해 주시기 바랍니다.[용인특례시]","경기도 용인시 처인구 ,경기도 용인시 기흥구 ,경기도 용인시 수지구 ",2025-01-10 6:55,2025-01-10,안전안내,208963,기타,2025-01-10
"어제 내린 눈이 영하의 기온으로 얼어 도로 결빙이 우려됩니다. 감속운전, 낙상주의 등 안전사고에 주의하시고, 가급적 대중교통을 이용해주시기 바랍니다.[안산시청]",경기도 안산시 ,2025-01-10 7:00,2025-01-10,안전안내,208966,대설,2025-01-10
어제 내린 눈으로 도로 살얼음과 곳곳에 안개가 발생하고 있습니다. 차량 이용 시 감속 등 안전 운전과 보행 중 미끄럼 사고에 조심하시기 바랍니다.  [경기도청],경기도 전체 ,2025-01-10 7:00,2025-01-10,안전안내,208967,대설,2025-01-10
어제 내린 눈으로 도로가 미끄러우니 운전자는 감속운전하시고 보행자는 낙상사고에 주의하시기 바라며 가급적 대중교통을 이용해 주시기 바랍니다.[광명시청],경기도 광명시 ,2025-01-10 7:03,2025-01-10,안전안내,208970,대설,2025-01-10
"어제 내린 눈으로 인해 도로와 인도 결빙으로 인한 사고가 우려되오니 
서행운전,안전거리 유지,보행시 낙상사고 방지 등 안전사고에 유의하여 주시기 바랍니다[화성시]",경기도 화성시 ,2025-01-10 7:20,2025-01-10,안전안내,208975,기타,2025-01-10
"어제 내린 눈이 영하의 기온으로 얼어 도로 결빙이 우려됩니다. 감속운전, 낙상주의 등 안전사고에 주의하시고, 가급적 대중교통을 이용해주시기 바랍니다. [시흥시청]",경기도 시흥시 ,2025-01-10 7:25,2025-01-10,안전안내,208976,대설,2025-01-10
"밤사이 폭설과 도로살얼음으로 인한 차량 미끄럼 사고가 우려되니 감속운행, 차간거리 유지 등 안전운전에 각별히 유의바랍니다. [국토교통부]","강원특별자치도 전체 ,경기도 전체 ,경상북도 전체 ,대구광역시 전체 ,대전광역시 전체 ,서울특별시 전체 ,인천광역시 전체 ,전라북도 전체 ,충청남도 전체 ,충청북도 전체 ,세종특별자치시  ",2025-01-10 8:00,2025-01-10,안전안내,208982,대설,2025-01-10
어제 내린 눈이 영하의 기온으로 얼어 미끄럼 사고가 우려되니 감속운전 및 보행 안전에 유의하시기 바랍니다.[가평군],경기도 가평군 ,2025-01-10 8:06,2025-01-10,안전안내,208983,대설,2025-01-10
"밤사이 기온강하로 인한 도로결빙이 우려되오니, 차량 감속운행, 차간거리 유지 및 보행자 낙상사고에 유의하시기 바랍니다.[의왕시]",경기도 의왕시 ,2025-01-10 8:24,2025-01-10,안전안내,208985,기타,2025-01-10
오늘 늦은 밤부터 내일 오전 사이 짙은 안개정보 발표. 운전 시 감속 주행 및 비상등 점등 등 교통안전에 각별히 유의하시기 바랍니다. [광주시],경기도 광주시 ,2025-01-10 18:05,2025-01-10,안전안내,209000,한파,2025-01-10
"강서구에서 실종된 신순녀씨(여,60세)를 찾습니다-152cm,밤색패딩,붉은계열꽃무늬치마,분홍색부츠,검정모자 
vo.la/cmFPP / ☎112 [서울경찰청]",서울특별시 강서구 ,2025-01-10 18:11,2025-01-10,안전안내,209001,기타,2025-01-10
"오늘(10일) 21시부터 내일(11일) 오전까지 안개발생으로 가시거리가 매우 짧을 예정이오니, 안전거리 확보 등 교통안전에 유의하시기 바랍니다. [남양주시]",경기도 남양주시 ,2025-01-10 20:40,2025-01-10,안전안내,209005,기타,2025-01-10
"오늘(11일) 오전까지 안개로 인하여 가시거리가 매우 짧을 예정이오니, 안전거리 확보 등 교통안전에 유의하시기 바랍니다. [남양주시]",경기도 남양주시 ,2025-01-11 7:04,2025-01-11,안전안내,209008,기타,2025-01-11
광주원주고속도로 광주방향 곤지암2터널(4.8k) 화물차 단독 화재 사고 처리중. 동곤지암IC~초월IC 통제중 우회바랍니다. [제이영동고속도로(주)],"강원특별자치도 원주시 ,경기도 광주시 ,경기도 양평군 ,경기도 여주시 ",2025-01-11 11:03,2025-01-11,안전안내,209014,기타,2025-01-11
"광주원주고속도로 광주방향 곤지암2터널(4.3K) 내 화재사고 진압완료, 1차로 개방 차로통행 중 안전운행 바랍니다. [제이영동고속도로(주)]","강원특별자치도 원주시 ,경기도 광주시 ,경기도 양평군 ,경기도 여주시 ",2025-01-11 11:54,2025-01-11,안전안내,209017,기타,2025-01-11
"용인시에서 실종된 신성중씨(남,82세)를 찾습니다-170cm,68kg,검정코트,검정구두,나무지팡이,검정털모자
vo.la/eXsVC / ☎182 [경기남부경찰청]","경기도 용인시 처인구 ,경기도 용인시 기흥구 ,경기도 용인시 수지구 ",2025-01-11 14:33,2025-01-11,안전안내,209019,기타,2025-01-11
"은평구에서 실종된 이흥용씨(남,86세)를 찾습니다 -165cm,52kg,국방색패딩,검정바지,검정신발 
vo.la/QBVjT / ☎182 [서울경찰청]",서울특별시 은평구 ,2025-01-11 16:29,2025-01-11,안전안내,209022,기타,2025-01-11
겨울철 화기사용과 실내 활동 등으로 화재가 많이 발생하고 있습니다. 취약시설에 대한 예방활동과 화재발생 시 인명피해가 없도록 조심해 주시기 바랍니다.[김포시청],경기도 김포시 ,2025-01-11 18:04,2025-01-11,안전안내,209023,화재,2025-01-11
"고갯길, 교량 위, 터널 입구 등 도로 결빙(블랙아이스)으로 인한 차량 미끄럼 사고가 우려되니 서행운전, 차간거리 확보 등 안전사고에 유의 바랍니다.[시흥시청]",경기도 시흥시 ,2025-01-12 7:00,2025-01-12,안전안내,209026,대설,2025-01-12
"경찰은 고양시에서 실종된 강정례씨(여, 79세)를 찾습니다 - 168cm, 50kg, 군청색잠바, 검정바지 vo.la/yNFrd / ☎112 [경기북부경찰청]","경기도 고양시 덕양구 ,경기도 고양시 일산동구 ,경기도 고양시 일산서구 ",2025-01-12 18:14,2025-01-12,안전안내,209029,기타,2025-01-12
"안산시에서 실종된 이명분씨(여, 67세)를 찾습니다 -155cm,진녹색롱패딩,검정바지,회색백팩,흰색운동화 vo.la/xngBr / ☎112 [경기남부경찰청]","경기도 안산시 상록구 ,경기도 안산시 단원구 ",2025-01-12 18:29,2025-01-12,안전안내,209030,기타,2025-01-12
"안양시에서 실종된 이정관씨(남,82세)를 찾습니다-150cm,52kg,백발,남색패딩,보라색바지,검정운동화 
vo.la/WkTGO / ☎112 [경기남부경찰청]","경기도 안양시 만안구 ,경기도 안양시 동안구 ",2025-01-13 9:59,2025-01-13,안전안내,209036,기타,2025-01-13
"고양시에서 실종된 정우용씨(남,74세)를 찾습니다 - 173cm,75kg,검정롱패딩,남색계열바지,검정모자
vo.la/jNrAy / ☎112 [경기북부경찰청]","경기도 고양시 덕양구 ,경기도 고양시 일산동구 ,경기도 고양시 일산서구 ",2025-01-14 9:22,2025-01-14,안전안내,209043,기타,2025-01-14
"고갯길, 교량 위, 터널 입구 등 도로 결빙(블랙아이스)으로 인한 차량 미끄럼 사고가 우려되니 서행운전, 차간거리 확보 등 안전사고에 유의 바랍니다.[양주시]",경기도 양주시 ,2025-01-14 11:52,2025-01-14,안전안내,209045,대설,2025-01-14
"오늘 눈과 비로 인한 교량, 도로, 터널 등에 결빙(블랙아이스)이 우려되오니 차량주행 및 보행 낙상사고 등 안전사고에 유의하시기 바랍니다. [동두천시]",경기도 동두천시 ,2025-01-14 11:57,2025-01-14,안전안내,209048,대설,2025-01-14
"오늘(14일) 오후 비가 그친 후 기온 급강하가 예상되오니, 빙판길 낙상사고, 방한용품 착용 및 수도동파에 유의하시기 바랍니다.[오산시]",경기도 오산시 ,2025-01-14 12:20,2025-01-14,안전안내,209049,한파,2025-01-14
오늘 비와 눈이 내리는 곳으로 도로가 얼어 결빙이 다수 발생해 도로가 매우 미끄럽습니다. 차량 이용 시 감속 등 안전운전 하시기 바랍니다. [경기도청],경기도 전체 ,2025-01-14 12:20,2025-01-14,안전안내,209050,대설,2025-01-14
오늘(14일) 눈과 비로 밤부터 내일 아침까지 도로 결빙이 우려되오니 차량주행 및 보행 낙상사고 등 안전사고에 유의하시기 바랍니다. [남양주시],경기도 남양주시 ,2025-01-14 12:21,2025-01-14,안전안내,209051,기타,2025-01-14
"14일(일) 오늘 내린 눈과 비로 인한 도로, 터널, 교량 등에 결빙(블랙아이스)가 우려되니 감속운행 등 교통안전에 유의하시기 바랍니다.[파주시청]",경기도 파주시 ,2025-01-14 12:25,2025-01-14,안전안내,209052,교통,2025-01-14
"눈과 비로 인한 교량,고갯길,터널 입구 등 도로 결빙(블랙아이스)이 우려되오니 차량 이용 시 감속 운행하여 주시고, 보행 중 낙상사고에 유의 바랍니다. [포천시]",경기도 포천시 ,2025-01-14 12:38,2025-01-14,안전안내,209053,대설,2025-01-14
오늘 내린 눈과 비로 밤부터 내일 아침까지 도로 결빙이 예상됩니다. 차량 운행 시 미끄럼 방지를 위해 감속 등 안전운전 하시기 바랍니다. [구리시],경기도 구리시 ,2025-01-14 12:41,2025-01-14,안전안내,209054,대설,2025-01-14
"의정부시 일원에 강설로 인한 빙판길이 우려되니 감속운행, 차간거리 유지 등 안전운전에 각별히 유의바랍니다. [의정부시]",경기도 의정부시 ,2025-01-14 13:00,2025-01-14,안전안내,209055,대설,2025-01-14
오늘 내린 눈과 비로 도로 결빙에 따른 안전사고 발생이 예상됩니다. 차량 운행 시 미끄럼 방지를 위해 감속 등 안전운전 하시기 바랍니다.[여주시],경기도 여주시 ,2025-01-14 13:14,2025-01-14,안전안내,209057,한파,2025-01-14
"눈과 비로 인한 교량,,고갯길,터널 입구 등 도로 결빙(블랙아이스)이 우려 되오니 차량 이용 시 감속 운행하여 주시고, 보행 중 낙상사고에 유의바랍니다.[광주시]",경기도 광주시 ,2025-01-14 13:53,2025-01-14,안전안내,209058,한파,2025-01-14
"강설 및 기온저하로 결빙이 우려됩니다. 빙판길 미끄럼 사고 등 보행안전에 유의하시기 바라며 가급적 대중교통을 이용하시고, 운전 시에는 서행하세요. [의정부시]",경기도 의정부시 ,2025-01-14 15:25,2025-01-14,안전안내,209062,대설,2025-01-14
"내린 눈과 한파로 빙판길이 우려되니,▲감속운행 및 보행 안전 ▲수도계량기 동파 ▲난방기 화재 주의 바라며,▲내 집 앞 눈치우기에 동참해 주시기 바람니다.[가평군]",경기도 가평군 ,2025-01-14 16:44,2025-01-14,안전안내,209064,한파,2025-01-14
"오늘 내린 비로 인해 터널 앞, 교량 위, 응달진 곳은 블랙아이스 차량 사고 주의 및 이동 시 가급적 대중교통을 이용해 주시기 바랍니다.[용인특례시]","경기도 용인시 처인구 ,경기도 용인시 기흥구 ,경기도 용인시 수지구 ",2025-01-14 16:55,2025-01-14,안전안내,209065,기타,2025-01-14
"오늘(14일) 고양시에 내린 눈과 비로 밤부터 내일 아침까지 도로 결빙이 우려되오니 차량 운행시 감속 운전, 보행시 낙상사고에 유의바랍니다. [고양시]",경기도 고양시 ,2025-01-14 17:09,2025-01-14,안전안내,209068,대설,2025-01-14
"오늘 내린 눈과 비로 인한 도로 결빙(블랙아이스)이 우려되오니, 가급적 대중교통을 이용하여 주시고, 보행 중 낙상사고에 유의하시기 바랍니다.[연천군]",경기도 연천군 ,2025-01-14 17:45,2025-01-14,안전안내,209069,한파,2025-01-14
"금일 내린 눈과 비로 인해 도로결빙이 우려되오니 차량은 감속운행하여 주시고, 보행자는 미끄럼 사고에 조심하여 주시기 바랍니다. [구리시]",경기도 구리시 ,2025-01-14 17:52,2025-01-14,안전안내,209070,대설,2025-01-14
